Player,MIN,PTS,AS,Res_pts_min,Res_as_min
大浦颯太,16.044406779661013,7.101694915254237,2.830508474576271,0.7014085129383147,1.2789304970118294
大矢孝太朗,3.3048,0.86,0.08,1.2783639233622353,-0.13554618822815095
太田敦也,20.015762711864408,4.406779661016949,0.847457627118644,-4.119105112493215,-1.1206055578749532
宇都直輝,23.23050000000001,10.4,3.816666666666667,0.1534836688728909,1.5114666072311578
安藤周人,25.05490196078432,8.92156862745098,1.9803921568627452,-2.301426745708291,-0.5161371216210902
安藤誓哉,22.68642857142857,10.321428571428571,3.9285714285714284,0.3661168973826854,1.6804293880224637
富樫勇樹,25.792280701754393,13.807017543859649,5.614035087719298,2.189353176654903,3.0401752090249747
寺園脩斗,16.240338983050847,6.593220338983051,2.4915254237288136,0.08806467299504472,0.9193995865003322
寺嶋良,21.80563636363636,8.127272727272727,3.1636363636363636,-1.3566104185311794,1.0078650225731018
小原翼,3.6985454545454552,0.6363636363636364,0.05454545454545454,0.8439822346694493,-0.2022937228053476
小島元基,13.945178571428574,4.321428571428571,2.732142857142857,-0.9552828765497283,1.4007157576846099
小林遥太,9.740357142857144,2.0357142857142856,1.2678571428571428,-0.9904404928759822,0.3773993130330835
小酒部泰暉,16.700217391304346,6.521739130434782,1.7608695652173914,-0.22955836021427434,0.14051522429310004
小野寺祥太,5.561111111111111,1.1666666666666667,0.25,0.3773797764126281,-0.20217071072831438
小野龍猛,16.44365384615385,3.6923076923076925,0.5769230769230769,-2.9216686760371404,-1.016524856430368
小阪彰久,5.572166666666667,0.7,0.25,-0.09520418179947288,-0.2033301322023412
山下泰弘,15.081206896551723,3.3793103448275863,2.6206896551724137,-2.5054402713177764,1.17012465905835
山内盛久,13.83611111111111,3.259259259259259,2.2777777777777777,-1.9590757500520408,0.9577888330982907
山口祐希,2.8894736842105266,0.40350877192982454,0.19298245614035087,1.044168796529806,0.020992491462878793
山口颯斗,22.414814814814818,8.592592592592593,0.8518518518518519,-1.2173425983306068,-1.3678054309229266
山本エドワード,15.135192307692307,5.115384615384615,1.6346153846153846,-0.7982607419895977,0.178388814585291
山本柊輔,4.284464285714285,0.7142857142857143,0.4107142857142857,0.6083015697385322,0.09242845636304015
山本浩太,6.912857142857143,1.1428571428571428,0.14285714285714285,-0.3699280216383314,-0.4510742753056545
岡本飛竜,12.403396226415094,2.6792452830188678,1.6981132075471699,-1.7722542984727063,0.5283763596643543
岡田侑大,21.928793103448278,9.517241379310345,2.0,-0.032559244054068515,-0.16868707090528723
岡田慎吾,19.41333333333333,2.6444444444444444,1.4222222222222223,-5.559000606304643,-0.48266281179166026
岸本隆一,21.681250000000002,8.625,2.5357142857142856,-0.7923075337313996,0.3929876279644393
川嶋勇人,26.887321428571422,9.482142857142858,3.857142857142857,-2.7216227875724694,1.1684435452580857
川村卓也,21.58962264150944,6.981132075471698,2.4150943396226414,-2.3871335271688485,0.28197685316305376
常田耕平,0.8062499999999999,0.0,0.0,1.7556688391169812,0.046482482278036655
平岩玄,0.4073684210526316,0.05263157894736842,0.05263157894736842,2.0217947633167284,0.14094568749703776
広瀬健太,16.186610169491527,4.101694915254237,1.6101694915254237,-2.374703348844452,0.04367831823595636
張本天傑,14.664313725490196,5.0,0.8235294117647058,-0.6616158831981878,-0.583315041091724
後藤翔平,9.216727272727278,2.1636363636363636,0.7272727272727273,-0.5822547422794773,-0.10827083679421023
星川堅信,0.4916666666666667,0.3333333333333333,0.16666666666666666,2.2573773652946367,0.24614022480739894
星野曹樹,2.663142857142857,0.8285714285714286,0.14285714285714285,1.5903710451845505,-0.005396988752707055
晴山ケビン,25.31464285714286,8.303571428571429,0.75,-3.05844568820827,-1.773768902165136
會田圭佑,6.459705882352941,0.8823529411764706,0.8235294117647058,-0.38789098610032546,0.27712100588027744
朝山正悟,26.15418181818182,8.709090909090909,2.1636363636363636,-3.1022746616180807,-0.44817691538702364
木下誠,5.619183673469388,2.183673469387755,0.46938775510204084,1.3633042621449838,0.011126841533027954
杉浦佑成,18.88383333333333,5.966666666666667,1.1833333333333333,-1.9533728277028661,-0.6660218209370874
村上駿斗,18.536779661016947,5.135593220338983,1.3728813559322033,-2.5986919036879765,-0.4400774835350907
松井啓十郎,22.25192307692308,8.153846153846153,1.0961538461538463,-1.5689041010867921,-1.1064206063729025
松脇圭志,19.44566666666666,5.216666666666667,1.5166666666666666,-3.0040842317178083,-0.39160923819085136
林翔太郎,22.445740740740742,5.2592592592592595,1.3888888888888888,-4.5672284892533455,-0.8340116666859307
柏倉哲平,19.874629629629627,4.388888888888889,2.537037037037037,-4.06145688614288,0.5837748021554727
柏木真介,15.640909090909089,3.0727272727272728,2.1818181818181817,-3.111594092801862,0.6725559325505466
柳川幹也,4.088666666666667,0.7333333333333333,1.1333333333333333,0.7321464185576007,0.8355812494774049
栗原ルイス,21.056136363636366,5.659090909090909,1.8181818181818181,-3.423635552092647,-0.2589877384287067
根來新之助,5.362592592592592,0.8888888888888888,0.1111111111111111,0.20585554196324685,-0.32024050715226743
桜井良太,9.036551724137933,1.0862068965517242,0.5862068965517241,-1.5632484178741164,-0.23044124438796398
森井健太,18.985932203389833,2.711864406779661,3.9661016949152543,-5.262821710959251,2.106039197913614
森山修斗,2.24,0.6585365853658537,0.024390243902439025,1.6468159694135478,-0.07948792553281667
森川正明,27.182881355932206,9.457627118644067,2.0338983050847457,-2.904331775659898,-0.6857970544361556
橋本尚明,8.703333333333333,2.8095238095238093,0.47619047619047616,0.33841777449717103,-0.30551228765820293
橋本拓哉,29.599,13.425,2.325,-0.23014387749763898,-0.6480792646219786
橋本晃佑,13.89132075471698,4.849056603773585,0.7358490566037735,-0.39882839564845884,-0.5899298500589304
橋本竜馬,18.100526315789473,4.017543859649122,3.1403508771929824,-3.4832443389262133,1.3731429268629207
武井弘明,3.9047619047619047,1.1904761904761905,0.47619047619047616,1.287721062987462,0.19772490661749648
比江島慎,17.59488888888889,7.8,2.1555555555555554,0.5698453355079254,0.44137496218410166
水戸健史,16.628999999999998,4.633333333333334,1.2666666666666666,-2.0798463019682094,-0.34621894304936496
水野幹太,3.358076923076923,0.7307692307692307,0.3076923076923077,1.1206176186700758,0.08655884631672861
永吉佑也,21.067543859649124,3.017543859649123,0.8070175438596491,-6.071288263015818,-1.2713483430280474
池田雄一,10.309629629629628,2.074074074074074,0.2962962962962963,-1.256773784488486,-0.6538624452024324
河村勇輝,21.271874999999998,6.0,3.4375,-3.1981967695333235,1.3377054376608806
津屋一球,18.107631578947373,5.7631578947368425,0.5789473684210527,-1.741433270898904,-1.189005727156797
津山尚大,7.9559259259259285,2.4074074074074074,1.3703703703703705,0.3363380336432744,0.6670499359885577
渡辺竜之佑,14.325660377358492,3.4716981132075473,1.9811320754716981,-2.0086595253314057,0.6098029761496859
渡邉裕規,17.022931034482756,5.551724137931035,1.8620689655172413,-1.372300150822368,0.2078709044847884
渡部琉,3.914444444444445,1.4444444444444444,0.2222222222222222,1.536506907992737,-0.05725877750029995
満原優樹,11.718571428571426,2.1964285714285716,0.8928571428571429,-1.8885305891840578,-0.2050605573965899
満田丈太郎,19.584799999999998,4.3,1.5,-3.995219566456764,-0.42286713671456644
熊谷尚也,12.284600000000001,3.5,0.78,-0.8879159919864543,-0.3772784150843129
熊谷航,9.956296296296294,2.759259259259259,1.1851851851851851,-0.382473150916566,0.2720813209468087
牧全,5.856603773584906,1.320754716981132,0.39622641509433965,0.37331057948542745,-0.08693328904709119
牧隼利,15.097500000000002,3.4107142857142856,1.2321428571428572,-2.482756927310981,-0.22013083410837475
狩俣昌也,26.079152542372878,8.016949152542374,3.0338983050847457,-3.7542583187230125,0.4299535183425851
狩野祐介,19.21857142857143,5.25,1.2857142857142858,-2.8492021688216305,-0.5987456205374893
玉木祥護,4.189152542372881,1.305084745762712,0.1016949152542373,1.2501145344566553,-0.20659535291497266
王偉嘉,4.870500000000001,1.5,0.2,1.0803505529685244,-0.1797447391523022
生原秀将,17.949189189189187,4.243243243243243,2.5945945945945947,-3.1765444216870735,0.8432577159186123
田中大貴,25.252765957446805,9.425531914893616,4.319148936170213,-1.9033666802894764,1.8018692064300441
田中成也,19.810363636363636,4.818181818181818,1.1636363636363636,-3.59776671496547,-0.7828861490966559
田代直希,21.667818181818195,7.781818181818182,1.8909090909090909,-1.6283002076167046,-0.250408941253651
田口成浩,8.682500000000001,2.1964285714285716,0.6428571428571429,-0.2635267885752648,-0.1366607815304307
田渡修人,14.137796610169492,3.864406779661017,1.2372881355932204,-1.515400083686703,-0.11433925947919987
田渡凌,11.331818181818182,2.5090909090909093,2.8545454545454545,-1.3688653826308754,1.7971874545421485
田臥勇太,1.9492156862745094,0.27450980392156865,0.17647058823529413,1.4184263744051835,0.10308763687834169
白濱僚祐,15.149482758620689,3.1724137931034484,1.103448275862069,-2.748880276633887,-0.3542769665410801
盛實海翔,11.553962264150941,3.8679245283018866,1.150943396226415,-0.1289304739958017,0.07028863668078644
石井峻平,0.0,0.0,0.0,2.1871999624994487,0.13103576942282613
石井講祐,17.117288135593224,6.576271186440678,1.6610169491525424,-0.39825608010039915,-0.0030765575411115798
石崎巧,4.168035714285714,1.4821428571428572,0.4642857142857143,1.4384750564373956,0.15821001632281928
石谷聡,6.303703703703706,1.1851851851851851,1.0740740740740742,-0.0015613214372023343,0.5440259745543485
神里和,3.726,0.55,0.35,0.7429240360212181,0.09028160148299902
秋山皓太,13.5578431372549,3.156862745098039,0.47058823529411764,-1.9125342284184916,-0.8202181085833068
竹内公輔,14.986333333333334,4.083333333333333,0.6166666666666667,-1.7506378777702585,-0.8239487212201053
竹内譲次,13.751960784313725,2.9411764705882355,0.6666666666666666,-2.232118557258411,-0.6444972401895309
竹田謙,7.056315789473683,1.0701754385964912,0.43859649122807015,-0.5193934417853263,-0.1703797643186296
笹山貴哉,15.72394736842105,5.7894736842105265,2.9210526315789473,-0.4392924579740898,1.4030819676477742
笹山陸,2.415,0.0,0.0,0.894613713856151,-0.12223082090854331
篠山竜青,20.02915254237288,5.864406779661017,4.694915254237288,-2.6686446649824447,2.725447847000214
米須玲音,1.2850000000000001,0.6666666666666666,0.5833333333333334,2.1660929937596403,0.5796082047951616
納見悠仁,16.375000000000004,4.5,2.0,-2.0772306054235337,0.4137519529937681
細川一輝,19.412456140350873,4.807017543859649,1.1578947368421053,-3.395958004783214,-0.7468983039313093
細谷将司,13.864915254237285,6.52542372881356,1.88135593220339,1.2916718088153658,0.5583462309537237
船生誠也,13.471111111111112,3.4444444444444446,1.8518518518518519,-1.578530738467352,0.5701412945309361
荒尾岳,4.373454545454544,0.07272727272727272,0.2727272727272727,-0.08088734221471452,-0.054891169318431854
荒谷裕秀,1.1230434782608696,0.4782608695652174,0.13043478260869565,2.0643715746615445,0.14369440605511935
菅澤紀行,7.758000000000001,1.2,0.6,-0.76513300519194,-0.08256348846154826
菊地祥平,11.946964285714278,2.267857142857143,1.2321428571428572,-1.9393452750768962,0.11027307399694641
菊池真人,4.061764705882352,0.8823529411764706,0.17647058823529413,0.8955648274654777,-0.11846022527650532
葛原大智,19.099322033898307,4.813559322033898,1.1694915254237288,-3.2218167069477666,-0.7024624232346954
藤井祐眞,21.45457627118644,10.457627118644067,4.101694915254237,1.1616427090506019,1.9827400514647668
藤本巧太,1.3803846153846153,0.5769230769230769,0.19230769230769232,2.025296467296264,0.1785793603291353
藤永佳昭,7.536315789473685,1.3157894736842106,1.3333333333333333,-0.5306909592229836,0.6740183766027588
西山達哉,28.63980392156862,11.058823529411764,4.235294117647059,-2.0829275279065875,1.3628079462936253
西川貴之,25.52590909090909,7.636363636363637,1.5,-3.838730013984959,-1.045924876773054
西村文男,8.604545454545455,2.8545454545454545,1.6,0.43631389308148805,0.8286573476323456
西田優大,19.725517241379308,5.206896551724138,1.4482758620689655,-3.1636394417114735,-0.4893486145731265
西野曜,4.096153846153847,1.6153846153846154,0.15384615384615385,1.6101903195545337,-0.1446911276991813
角野亮伍,10.551538461538463,3.4615384615384617,0.5769230769230769,0.0012131580273617715,-0.39860519874898315
谷口光貴,10.721034482758618,3.1379310344827585,0.3793103448275862,-0.413114031441975,-0.6139933674362593
谷口大智,4.4871428571428575,1.3877551020408163,0.20408163265306123,1.1732908190575093,-0.13545956345551247
赤穂雷太,6.481929824561404,2.0526315789473686,0.22807017543859648,0.7704926777205507,-0.32066890624991423
辻直人,22.224745762711873,9.067796610169491,3.2033898305084745,-0.6404074656228875,1.0036655252714306
遠藤善,2.754166666666667,1.4166666666666667,0.08333333333333333,2.1297473911515885,-0.07446667400201033
遠藤祐亮,21.663508771929823,7.087719298245614,2.0350877192982457,-2.3200925553874194,-0.1057783751631427
野口大介,10.155689655172411,3.3275862068965516,0.7758620689655172,0.07913201048715912,-0.15815263425309667
野本大智,13.454193548387098,5.193548387096774,0.8387096774193549,0.1796280319024195,-0.4412266962875534
野本建吾,14.35983050847458,3.457627118644068,1.2033898305084745,-2.0410194812178646,-0.17152276885450957
金丸晃輔,26.251818181818184,16.163636363636364,1.1090909090909091,4.300012647584143,-1.5129617193778346
鈴木空,1.4186666666666667,0.26666666666666666,0.13333333333333333,1.6945502628133375,0.11559027481270767
鈴木達也,24.62388888888889,7.7407407407407405,5.092592592592593,-3.2515624710448083,2.641264643759774
長谷川技,12.132641509433961,1.320754716981132,0.5660377358490566,-2.9858281672329596,-0.575304443716597
長谷川暢,17.8622033898305,6.203389830508475,2.0847457627118646,-1.1698402161699653,0.3425312843716266
長野誠史,16.21018181818182,5.4,2.4909090909090907,-1.0890145742249526,0.9219459047449736
関野剛平,15.030666666666669,4.133333333333334,0.7833333333333333,-1.724366514218782,-0.6619313929266716
阿部友和,5.12439024390244,1.3658536585365855,0.8292682926829268,0.810313926646731,0.4228975011945706
阿部諒,20.12099999999999,5.583333333333333,1.85,-2.9988778465903154,-0.12909966082871893
青木保憲,4.733673469387756,1.3061224489795917,0.7959183673469388,0.9597069944611427,0.4305229403582117
須田侑太郎,19.127551020408163,6.285714285714286,1.510204081632653,-1.764770811497514,-0.3647103056021117
須藤昂矢,9.882777777777777,2.9444444444444446,0.5,-0.15793847253980164,-0.4053938085400748
頓宮裕人,8.031864406779661,1.11864406779661,0.2711864406779661,-0.9930700414103375,-0.440097836403958
飴谷由毅,4.8966666666666665,1.5555555555555556,0.16666666666666666,1.1219008606954401,-0.21582223084878424
駒水大雅ジャック,2.283478260869565,0.6739130434782609,0.06521739130434782,1.6389214535653234,-0.04322044309321531
高原晟也,4.714285714285714,1.7142857142857142,0.14285714285714285,1.3782472144823636,-0.22050504577594293
高島紳司,15.682727272727272,4.363636363636363,1.0909090909090908,-1.8430674477567255,-0.4227387270222911
高橋耕陽,8.992,3.3636363636363638,0.7090909090909091,0.73802657549377,-0.1028849903308503
鵤誠司,21.4148275862069,5.241379310344827,2.6379310344827585,-4.03333031514669,0.5231447064758652
齋藤拓実,26.001818181818177,12.49090909090909,5.6,0.7610934751305063,3.0041654450645248
